deck_id,entry_id,deck_variant_id,section,count,set_code,card_id,variant_id,name_snapshot,candidate_status,roles,role_source,role_confidence,impact_rating,synergy_rating,quality_rating,entry_tags,entry_notes,flags,starred,marked_for_deletion
signs-of-assassins,rooftop-evasion-main-072-frilled-sparkshooter,rooftop-evasion,main,1,BLB,674bbd6d-e329-42cf-963d-88d1ce8fe51e,official-print,Frilled Sparkshooter,active,evasion|finisher|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|evasion|finisher|rooftop-evasion|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Directly supports the cannot-block combat plan. Role lens: evasion, finisher, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-073-gift-of-wrath,rooftop-evasion,main,1,NEO,3c33f6d9-be29-4698-96f9-d393a2c8ad68,official-print,Gift of Wrath,active,evasion|token|assassin,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|evasion|token|rooftop-evasion|owned,"Why it is here: Adds an Assassin body that can connect through blockers, which is the cleanest creature profile for Altaïr combat turns. Variant fit: Directly supports the cannot-block combat plan. Role lens: evasion, token/copy line, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-074-impolite-entrance,rooftop-evasion,main,1,ECL,45be88d8-0be1-47a2-a1c1-d6e693fc706f,official-print,Impolite Entrance,active,draw|combat|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|draw|combat|rooftop-evasion|owned,"Why it is here: Keeps cards moving so the deck can find evasive attackers, graveyard setup, and protection in the same game. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: card flow, combat pressure, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-075-jet-s-brainwashing,rooftop-evasion,main,1,TLA,b17e8bdb-4b91-4a9d-bfe1-8a55f0bd040b,official-print,Jet's Brainwashing,active,draw|combat|token|puzzle|assassin,heuristic,0.78,4,4,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|draw|combat|token|puzzle|rooftop-evasion|owned,"Why it is here: Keeps cards moving so the deck can find evasive attackers, graveyard setup, and protection in the same game. Variant fit: Directly supports the cannot-block combat plan. Role lens: card flow, combat pressure, token/copy line, and combat puzzle.",,false,false
signs-of-assassins,rooftop-evasion-main-076-kellan-planar-trailblazer,rooftop-evasion,main,1,FDN,f46a9329-7b91-441d-8653-50c1152c9120,official-print,"Kellan, Planar Trailblazer",active,exile|removal|combat|finisher|assassin,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|exile|removal|combat|finisher|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: exile value, removal, combat pressure, and finisher.",,false,false
signs-of-assassins,rooftop-evasion-main-077-assassin-s-blade,rooftop-evasion,main,1,POR,b80e8fe0-eccb-4268-a6ce-1365c68e6b13,official-print,Assassin's Blade,active,removal|combat|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|removal|combat|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: removal, combat pressure, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-078-brute-strength,rooftop-evasion,main,1,AKH,1a7bd68d-02eb-44ec-955f-08b328e1b6d3,official-print,Brute Strength,active,removal|combat|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|removal|combat|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: removal, combat pressure, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-079-silent-assassin,rooftop-evasion,main,1,MMQ,ba34034a-1150-41c8-a340-543f529ae07f,official-print,Silent Assassin,active,assassin|removal|combat,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|removal|combat|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: Assassin density, removal, and combat pressure.",,false,false
signs-of-assassins,rooftop-evasion-main-080-the-revelations-of-ezio,rooftop-evasion,main,1,ACR,ed77def5-ac92-4907-805d-261cae0db357,official-print,The Revelations of Ezio,active,assassin|graveyard|removal|recursion|combat|finisher,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|removal|recursion|combat|finisher|duplicate-name-review|flagged|review-queue|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: Assassin density, graveyard setup, removal, and recursion.",,false,false
signs-of-assassins,rooftop-evasion-main-081-layla-hassan,rooftop-evasion,main,1,ACR,2278d97e-791a-4843-a385-65bac79bde7a,official-print,Layla Hassan,active,assassin|graveyard|removal|recursion|combat,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|removal|recursion|combat|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: Assassin density, graveyard setup, removal, and recursion.",,false,false
signs-of-assassins,rooftop-evasion-main-082-mjolnir-storm-hammer,rooftop-evasion,main,1,ACR,df09fc8c-e008-427b-b007-ceec9a4aa4ab,official-print,"Mjölnir, Storm Hammer",active,equipment|artifact|combat|puzzle|finisher|assassin,heuristic,0.78,4,4,3,assassin|commander|mardu|signs-of-assassins|equipment|artifact|combat|puzzle|finisher|batch-002|ordered|partner-order|rooftop-evasion|ordered-option|owned,"Why it is here: Top-end Equipment finisher for Brotherhood Arsenal, best when the deck is already protecting and connecting with one attacker. Variant fit: Directly supports the cannot-block combat plan. Role lens: Equipment, artifact support, combat pressure, and combat puzzle.",,false,false
signs-of-assassins,rooftop-evasion-main-083-sabin-master-monk,rooftop-evasion,main,1,FIC,43bacd07-fdaf-4ce4-bf7a-dda55a99d460,official-print,"Sabin, Master Monk",active,graveyard|draw|recursion|combat|finisher|assassin,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|draw|recursion|combat|finisher|rooftop-evasion|owned,"Why it is here: Filters cards while putting useful creatures or spells into the graveyard, setting up Altaïr without committing to full reanimation. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: graveyard setup, card flow, recursion, and combat pressure.",,false,false
signs-of-assassins,rooftop-evasion-main-084-arc-spitter,rooftop-evasion,main,1,SNC,f95a00ed-dc77-4dcd-9e14-6902565974b5,official-print,Arc Spitter,active,equipment|artifact|removal|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|equipment|artifact|removal|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Helps one evasive attacker become the threat that must be answered. Role lens: Equipment, artifact support, removal, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-085-skullclamp,rooftop-evasion,main,1,BLC,97b729d3-5965-4e16-a50a-1e9bf51a9f13,official-print,Skullclamp,active,equipment|artifact|draw|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|equipment|artifact|draw|rooftop-evasion|owned,"Why it is here: Card-flow engine for small creatures and temporary bodies; strongest when the deck can turn deaths into cards. Variant fit: Helps one evasive attacker become the threat that must be answered. Role lens: Equipment, artifact support, card flow, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-086-duty-beyond-death,rooftop-evasion,main,1,SOA,6f8f8183-d17a-41b8-b3b5-914f193fd964,official-print,Duty Beyond Death,active,removal|wipe|protection|finisher|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|removal|wipe|protection|finisher|rooftop-evasion|owned,"Why it is here: Protects Altaïr or the attack board so the deck can commit to combat without losing its engine to the first answer. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: removal, board reset, protection, and finisher.",,false,false
signs-of-assassins,rooftop-evasion-main-087-tome-shredder,rooftop-evasion,main,1,STX,a7cc9ea8-db4e-4f41-800f-fb0dbcb2c345,official-print,Tome Shredder,active,graveyard|exile|combat|finisher|assassin,heuristic,0.78,4,4,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|exile|combat|finisher|rooftop-evasion|owned,"Why it is here: Sits directly in the deck theme: graveyard resources become exile or temporary value instead of permanent graveyard recursion. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: graveyard setup, exile value, combat pressure, and finisher.",,false,false
signs-of-assassins,rooftop-evasion-main-088-yggdrasil-rebirth-engine,rooftop-evasion,main,1,ACR,f240a9ef-06cd-4c48-ba97-fea1e55f20e2,official-print,"Yggdrasil, Rebirth Engine",active,artifact|graveyard|exile|combat|assassin|recursion,heuristic,0.78,4,4,3,assassin|commander|mardu|signs-of-assassins|artifact|graveyard|exile|combat|batch-002|ordered|partner-order|recursion|engine|rooftop-evasion|ordered-option|owned,"Why it is here: Powerful recursion/value engine, but it should be watched carefully because it can pull the deck toward normal reanimator play. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: artifact support, graveyard setup, exile value, and combat pressure.",,false,false
signs-of-assassins,rooftop-evasion-main-089-relic-robber,rooftop-evasion,main,1,ZNR,4540205c-eee8-4db3-8757-710de874b313,official-print,Relic Robber,active,removal|combat|puzzle|assassin,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|removal|combat|puzzle|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Directly supports the cannot-block combat plan. Role lens: removal, combat pressure, combat puzzle, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-090-twinblade-blessing,rooftop-evasion,main,1,FDN,ecf01cbe-9fcb-4f35-bc6b-2280620b06ff,official-print,Twinblade Blessing,active,removal|combat|finisher|assassin,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|removal|combat|finisher|rooftop-evasion|owned,"Why it is here: Clears blockers, engines, or problem permanents so the Assassin plan can keep attacking instead of stalling out. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: removal, combat pressure, finisher, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-091-notorious-assassin,rooftop-evasion,main,1,MMQ,239e48d8-e2ba-4e25-88ef-301420c796b4,official-print,Notorious Assassin,active,assassin|graveyard|removal|protection,heuristic,0.78,4,2,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|removal|protection|rooftop-evasion|owned,"Why it is here: Protects Altaïr or the attack board so the deck can commit to combat without losing its engine to the first answer. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: Assassin density, graveyard setup, removal, and protection.",,false,false
signs-of-assassins,rooftop-evasion-main-092-petty-larceny,rooftop-evasion,main,1,ACR,45abc0a4-ae33-470f-9a39-2dd776dd6adb,official-print,Petty Larceny,active,assassin|exile|ramp|draw|combat|token,heuristic,0.78,4,4,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|exile|ramp|draw|combat|token|rooftop-evasion|owned,"Why it is here: Smooths early mana so the deck can move from setup into Altaïr combat turns without stumbling. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: Assassin density, exile value, ramp, and card flow.",,false,false
signs-of-assassins,rooftop-evasion-main-093-plasma-jockey,rooftop-evasion,main,1,SNC,741ed811-cbcd-4178-a874-dc79d2a5d6f1,official-print,Plasma Jockey,active,draw|combat|puzzle|assassin,heuristic,0.78,4,3,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|draw|combat|puzzle|rooftop-evasion|owned,"Why it is here: Keeps cards moving so the deck can find evasive attackers, graveyard setup, and protection in the same game. Variant fit: Directly supports the cannot-block combat plan. Role lens: card flow, combat pressure, combat puzzle, and Assassin density.",,false,false
signs-of-assassins,rooftop-evasion-main-094-the-dawning-archaic,rooftop-evasion,main,1,SOS,7a451985-37e1-44d8-839b-dc1e88df5c96,official-print,The Dawning Archaic,active,graveyard|exile|recursion|combat|assassin,heuristic,0.78,4,4,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|graveyard|exile|recursion|combat|rooftop-evasion|owned,"Why it is here: Sits directly in the deck theme: graveyard resources become exile or temporary value instead of permanent graveyard recursion. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Role lens: graveyard setup, exile value, recursion, and combat pressure.",,false,false
signs-of-assassins,rooftop-evasion-maybe-001-cathartic-reunion,rooftop-evasion,maybe,1,ECC,e3bca51a-b9be-4be2-a256-b15853fde433,official-print,Cathartic Reunion,candidate,graveyard|draw|assassin,heuristic,0.78,3,2,2,assassin|commander|mardu|signs-of-assassins|graveyard|draw|batch-002|ordered|partner-order|setup|rooftop-evasion|maybe-board|replacement-candidate|ordered-option|owned,"Maybeboard test: Excellent setup spell: discard Assassins or clunky cards, draw deeper, and make the graveyard useful for Altaïr. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Test against The Dawning Archaic first; that is the current lower-priority graveyard setup slot.",maybe-board,false,false
signs-of-assassins,rooftop-evasion-maybe-002-fall-of-the-first-civilization,rooftop-evasion,maybe,1,ACR,85a8c84b-7d6c-4068-97b1-bc5dec46732c,official-print,Fall of the First Civilization,candidate,exile|draw|removal|wipe|assassin,heuristic,0.78,3,2,3,assassin|commander|mardu|signs-of-assassins|exile|draw|removal|wipe|batch-002|ordered|partner-order|saga|value|rooftop-evasion|maybe-board|replacement-candidate|ordered-option|owned,"Maybeboard test: Long-game saga/wipe candidate; useful when the deck needs reset power, but it competes with faster setup and protection. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Test against The Dawning Archaic first; that is the current lower-priority exile value slot.",maybe-board,false,false
signs-of-assassins,rooftop-evasion-maybe-003-the-animus,rooftop-evasion,maybe,1,ACR,ad574010-01ee-4bbc-87c5-4b04338b6ef6,official-print,The Animus,candidate,artifact|graveyard|exile|assassin,heuristic,0.78,3,3,2,assassin|commander|mardu|signs-of-assassins|artifact|graveyard|exile|batch-002|ordered|partner-order|rooftop-evasion|maybe-board|replacement-candidate|ordered-option|owned,Maybeboard test: Theme engine for Memory Corridor: it pushes the deck toward graveyard/exile play patterns instead of plain creature recursion. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Test against The Dawning Archaic first; that is the current lower-priority graveyard setup slot.,maybe-board,false,false
signs-of-assassins,rooftop-evasion-maybe-004-staff-of-eden-vault-s-key,rooftop-evasion,maybe,1,ACR,31ce94a9-d6f4-432d-9447-e6d1446c393b,official-print,"Staff of Eden, Vault's Key",candidate,artifact|graveyard|draw|assassin,heuristic,0.78,3,2,2,assassin|commander|mardu|signs-of-assassins|artifact|graveyard|draw|batch-002|ordered|partner-order|utility|rooftop-evasion|maybe-board|replacement-candidate|ordered-option|owned,Maybeboard test: Legendary artifact value piece for the relic package; test it as top-end card flow or utility rather than as graveyard setup. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Test against The Dawning Archaic first; that is the current lower-priority graveyard setup slot.,maybe-board,false,false
signs-of-assassins,rooftop-evasion-maybe-005-mortify,rooftop-evasion,maybe,1,FDN,88e85619-3a7d-48c2-b9b0-20718c913696,official-print,Mortify,candidate,removal|assassin|interaction,heuristic,0.78,3,1,3,assassin|commander|mardu|signs-of-assassins|removal|batch-002|ordered|partner-order|interaction|duplicate-name-review|flagged|review-queue|rooftop-evasion|maybe-board|replacement-candidate|ordered-option|owned,"Maybeboard test: Flexible removal that answers both creatures and enchantments, a useful Mardu gap-filler. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Test against The Dawning Archaic first; that is the current lower-priority removal slot.",maybe-board,false,false
signs-of-assassins,rooftop-evasion-maybe-006-apple-of-eden-isu-relic,rooftop-evasion,maybe,1,ACR,17dd0b7f-bd26-4a46-a7a1-bc65138d54ed,official-print,"Apple of Eden, Isu Relic",candidate,artifact|exile|assassin,heuristic,0.78,2,2,2,assassin|commander|mardu|signs-of-assassins|artifact|exile|batch-002|ordered|partner-order|payoff|rooftop-evasion|maybe-board|replacement-candidate|ordered-option|owned,Maybeboard test: Assassin-flavored relic payoff that belongs in artifact/exile-value builds when the deck wants a bigger legendary artifact package. Variant fit: Kept only if it helps the owned-only combat build stay interactive or consistent. Test against The Dawning Archaic first; that is the current lower-priority exile value slot.,maybe-board,false,false
signs-of-assassins,memory-corridor-main-001-ash-barrens,memory-corridor,main,1,FIC,77df073b-49dc-4743-82a3-d595bc938761,official-print,Ash Barrens,active,land|graveyard|ramp|tutor|assassin,heuristic,0.78,5,2,4,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|graveyard|ramp|tutor|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: This is one of the cards that makes the memory/exile engine feel intentional. Role lens: land, graveyard setup, ramp, and tutor/setup.",,false,false
signs-of-assassins,memory-corridor-main-002-demolition-field,memory-corridor,main,1,FIC,7f6d8cae-face-4bff-8c0a-348cefe1e9dd,official-print,Demolition Field,active,land|ramp|removal|tutor|assassin,heuristic,0.78,5,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|tutor|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, removal, and tutor/setup.",,false,false
signs-of-assassins,memory-corridor-main-003-rogue-s-passage,memory-corridor,main,1,FIC,b8cd0293-d140-4f80-804c-019957c1f49a,official-print,Rogue's Passage,active,land|evasion|ramp|assassin,heuristic,0.78,5,2,4,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|evasion|ramp|memory-corridor|owned,"Why it is here: Deterministic unblockable line from the mana base; perfect for making Altaïr or one loaded Assassin connect. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, evasion, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-004-evolving-wilds,memory-corridor,main,1,FIC,351f791c-4bee-4fce-aee4-d0214ca0c945,official-print,Evolving Wilds,active,land|ramp|tutor|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|tutor|duplicate-name-review|flagged|review-queue|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, tutor/setup, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-005-terramorphic-expanse,memory-corridor,main,1,SOS,9a4c5629-fadd-42b9-850f-9f8586a2ca50,official-print,Terramorphic Expanse,active,land|ramp|tutor|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|tutor|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, tutor/setup, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-006-towering-viewpoint,memory-corridor,main,1,ACR,d19115bf-562c-4bef-967d-52ec1e54c82e,official-print,Towering Viewpoint,active,artifact|evasion|assassin|land,heuristic,0.78,4,2,3,assassin|commander|mardu|signs-of-assassins|artifact|evasion|batch-002|ordered|partner-order|land|setup|memory-corridor|ordered-option|owned,"Why it is here: Land/setup card that supports freerunning and evasive attack sequencing while helping the mana count. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: artifact support, evasion, Assassin density, and land.",,false,false
signs-of-assassins,memory-corridor-main-007-path-of-ancestry,memory-corridor,main,1,FIC,4dd83a5d-1908-4141-8449-fac5e77cd6c0,official-print,Path of Ancestry,active,land|ramp|draw|fixing|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|draw|fixing|memory-corridor|owned,"Why it is here: Tribal fixer that also scries when casting Assassins, so it improves both mana and card quality. Variant fit: Finds setup pieces while keeping the graveyard stocked. Role lens: land, ramp, card flow, and mana fixing.",,false,false
signs-of-assassins,memory-corridor-main-008-battlefield-forge,memory-corridor,main,1,FIC,a2de3346-9647-4540-ba41-e67c24ddf141,official-print,Battlefield Forge,active,land|ramp|removal|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, removal, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-009-high-market,memory-corridor,main,1,FIC,09eeb9f5-4149-47c6-bfd0-472237043672,official-print,High Market,active,land|ramp|removal|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, removal, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-010-sulfurous-springs,memory-corridor,main,1,FIC,35b403ee-62cc-4f67-911e-4bf26e495374,official-print,Sulfurous Springs,active,land|ramp|removal|assassin,heuristic,0.78,4,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|removal|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, removal, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-011-clifftop-retreat,memory-corridor,main,1,FIC,2cddc851-fef6-4a45-818c-97d3dfc4140d,official-print,Clifftop Retreat,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-012-command-tower,memory-corridor,main,1,FIC,4a2dfd72-a8f4-4e43-b5de-caf6a129a51a,official-print,Command Tower,active,land|ramp|fixing|assassin,heuristic,0.78,3,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|fixing|memory-corridor|owned,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, mana fixing, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-013-desolate-mire,memory-corridor,main,1,FIC,a0ecbdad-aebf-421d-a71e-e112f8c0e4bb,official-print,Desolate Mire,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-014-dragonskull-summit,memory-corridor,main,1,FIC,44f78cab-06d4-4786-987f-4d0d15654fd5,official-print,Dragonskull Summit,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-015-exotic-orchard,memory-corridor,main,1,FIC,47c2b572-b54a-444c-8d74-b005e94d751f,official-print,Exotic Orchard,active,land|ramp|fixing|assassin,heuristic,0.78,3,1,3,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|fixing|memory-corridor|owned,"Why it is here: Stabilizes the Mardu mana base so Altaïr can come down on time and the deck can cast black, red, and white spells in the same game. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, mana fixing, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-016-fetid-heath,memory-corridor,main,1,FIC,5277f73d-b964-4ce6-823d-ce0fbf0a2d28,official-print,Fetid Heath,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-017-foreboding-ruins,memory-corridor,main,1,FIC,a7659f3f-a26a-4097-88ea-d72c3abb5e1d,official-print,Foreboding Ruins,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-018-furycalm-snarl,memory-corridor,main,1,FIC,67e44005-d0a5-49d2-b2f7-4b991ffbb5ce,official-print,Furycalm Snarl,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
signs-of-assassins,memory-corridor-main-019-geothermal-bog,memory-corridor,main,1,FIC,d504caa5-e557-4e69-8899-44760b88f076,official-print,Geothermal Bog,active,land|ramp|assassin,heuristic,0.78,3,1,2,batch-001|assassin|commander|mardu|manabox|signs-of-assassins|land|ramp|memory-corridor|owned,"Why it is here: Fills the mana base; in this deck, lands are also being watched because the owned-only builds are short on scanned basics. Variant fit: Supports the graveyard plan by protecting, fixing, or clearing the way for Altaïr turns. Role lens: land, ramp, and Assassin density.",,false,false
